Date,Sentiment,Label
2023-04-01,64.46,Greed
2023-03-31,54.71,Neutral
2023-03-30,42.68,Neutral
2023-03-29,35.43,Fear
2023-03-28,40.29,Neutral
2023-03-27,45.77,Neutral
2023-03-26,46.48,Neutral
2023-03-25,44.83,Neutral
2023-03-24,47.33,Neutral
2023-03-23,47.92,Neutral
2023-03-22,42.02,Neutral
2023-03-21,45.64,Neutral
2023-03-20,42.17,Neutral
2023-03-19,45.20,Neutral
2023-03-18,36.21,Fear
2023-03-17,45.21,Neutral
2023-03-16,54.13,Neutral
2023-03-15,60.68,Greed
2023-03-14,51.18,Neutral
2023-03-13,40.70,Neutral
2023-03-12,32.60,Fear
2023-03-11,31.55,Fear
2023-03-10,42.29,Neutral
2023-03-09,53.27,Neutral
2023-03-08,55.95,Neutral
2023-03-07,50.24,Neutral
2023-03-06,49.79,Neutral
2023-03-05,57.64,Neutral
2023-03-04,63.15,Greed
2023-03-03,63.25,Greed
2023-03-02,63.47,Greed
2023-03-01,52.69,Neutral
2023-02-28,48.15,Neutral
2023-02-27,38.35,Fear
2023-02-26,39.56,Fear
2023-02-25,34.45,Fear
2023-02-24,44.20,Neutral
2023-02-23,47.29,Neutral
2023-02-22,46.45,Neutral
2023-02-21,46.05,Neutral
2023-02-20,50.56,Neutral
2023-02-19,59.00,Neutral
2023-02-18,57.26,Neutral
2023-02-17,46.73,Neutral
2023-02-16,41.59,Neutral
2023-02-15,33.25,Fear
2023-02-14,38.52,Fear
2023-02-13,42.12,Neutral
2023-02-12,48.91,Neutral
2023-02-11,52.61,Neutral
2023-02-10,47.17,Neutral
2023-02-09,43.06,Neutral
2023-02-08,40.02,Neutral
2023-02-07,40.09,Neutral
2023-02-06,36.99,Fear
2023-02-05,32.81,Fear
2023-02-04,30.97,Fear
2023-02-03,32.56,Fear
2023-02-02,32.54,Fear
2023-02-01,29.05,Fear
2023-01-31,21.32,Fear
2023-01-30,27.32,Fear
2023-01-29,36.79,Fear
2023-01-28,48.90,Neutral
2023-01-27,48.70,Neutral
2023-01-26,44.76,Neutral
2023-01-25,44.49,Neutral
2023-01-24,43.19,Neutral
2023-01-23,50.92,Neutral
2023-01-22,55.00,Neutral
2023-01-21,60.30,Greed
2023-01-20,53.28,Neutral
2023-01-19,47.02,Neutral
2023-01-18,47.95,Neutral
2023-01-17,56.06,Neutral
2023-01-16,58.51,Neutral
2023-01-15,53.77,Neutral
2023-01-14,48.86,Neutral
2023-01-13,46.08,Neutral
2023-01-12,46.70,Neutral
2023-01-11,42.19,Neutral
2023-01-10,46.93,Neutral
2023-01-09,50.85,Neutral
2023-01-08,59.92,Neutral
2023-01-07,62.50,Greed
2023-01-06,47.50,Neutral
2023-01-05,42.75,Neutral
2023-01-04,42.64,Neutral
2023-01-03,49.84,Neutral
2023-01-02,46.79,Neutral
2023-01-01,39.10,Fear
2022-12-31,39.10,Fear
2022-12-30,36.03,Fear
2022-12-29,29.36,Fear
2022-12-28,24.23,Fear
2022-12-27,23.05,Fear
2022-12-26,23.29,Fear
2022-12-25,20.44,Fear
2022-12-24,23.59,Fear
2022-12-23,16.99,Extreme Fear
2022-12-22,17.24,Extreme Fear
2022-12-21,12.56,Extreme Fear
2022-12-20,14.17,Extreme Fear
2022-12-19,20.83,Fear
2022-12-18,19.66,Extreme Fear
2022-12-17,28.90,Fear
2022-12-16,24.79,Fear
2022-12-15,32.54,Fear
2022-12-14,34.76,Fear
2022-12-13,35.32,Fear
2022-12-12,26.25,Fear
2022-12-11,26.04,Fear
2022-12-10,37.21,Fear
2022-12-09,43.59,Neutral
2022-12-08,40.99,Neutral
2022-12-07,23.74,Fear
2022-12-06,19.63,Extreme Fear
2022-12-05,9.39,Extreme Fear
2022-12-04,28.02,Fear
2022-12-03,30.26,Fear
2022-12-02,42.93,Neutral
2022-12-01,34.60,Fear
2022-11-30,35.72,Fear
2022-11-29,32.88,Fear
2022-11-28,28.49,Fear
2022-11-27,39.06,Fear
2022-11-26,42.73,Neutral
2022-11-25,55.09,Neutral
2022-11-24,46.24,Neutral
2022-11-23,46.30,Neutral
2022-11-22,41.40,Neutral
2022-11-21,39.62,Fear
2022-11-20,47.04,Neutral
2022-11-19,52.30,Neutral
2022-11-18,50.60,Neutral
2022-11-17,35.41,Fear
2022-11-16,30.63,Fear
2022-11-15,39.34,Fear
2022-11-14,45.30,Neutral
2022-11-13,33.47,Fear
2022-11-12,24.14,Fear
2022-11-11,25.54,Fear
